0, 0, 1.91775
0.128228, 0, 1.759
0.256457, 0, 1.76547
0.384685, 0, 1.49624
0.512913, 0, 1.28507
0.641141, 0, 1.17515
0.76937, 0, 1.05058
0.897598, 0, 0.843585
1.02583, 0, 0.583252
1.15405, 0, 0.342074
1.28228, 0, 0.171726
1.41051, 0, 0.0752717
1.53874, 0, 0.0177349
1.66697, 0, -0.045635
1.7952, 0, -0.145155
1.92342, 0, -0.287972
2.05165, 0, -0.464222
2.17988, 0, -0.659955
2.30811, 0, -0.867457
2.43634, 0, -1.08723
2.56457, 0, -1.32166
2.69279, 0, -1.56501
2.82102, 0, -1.79663
2.94925, 0, -1.98224
3.07748, 0, -2.08473
3.20571, 0, -2.0807
3.33394, 0, -1.97555
3.46216, 0, -1.80953
3.59039, 0, -1.64916
3.71862, 0, -1.56454
3.84685, 0, -1.59869
3.97508, 0, -1.74062
4.1033, 0, -1.91479
4.23153, 0, -1.99624
4.35976, 0, -1.85167
4.48799, 0, -1.39606
4.61622, 0, -0.643394
4.74445, 0, 0.273645
4.87267, 0, 1.13448
5.0009, 0, 1.71347
5.12913, 0, 1.88911
5.25736, 0, 1.72744
5.38559, 0, 1.47711
5.51382, 0, 1.43792
5.64204, 0, 1.73769
5.77027, 0, 2.16302
5.8985, 0, 2.27639
6.02673, 0, 1.95305
6.15496, 0, 1.85667
6.28319, 0, 1.64558
0, 0.128228, 1.8243
0.128228, 0.128228, 1.82304
0.256457, 0.128228, 1.81766
0.384685, 0.128228, 1.72761
0.512913, 0.128228, 1.53536
0.641141, 0.128228, 1.3021
0.76937, 0.128228, 1.08683
0.897598, 0.128228, 0.908878
1.02583, 0.128228, 0.75611
1.15405, 0.128228, 0.608712
1.28228, 0.128228, 0.456216
1.41051, 0.128228, 0.300789
1.53874, 0.128228, 0.150623
1.66697, 0.128228, 0.0109129
1.7952, 0.128228, -0.121631
1.92342, 0.128228, -0.258426
2.05165, 0.128228, -0.413967
2.17988, 0.128228, -0.599079
2.30811, 0.128228, -0.81565
2.43634, 0.128228, -1.0548
2.56457, 0.128228, -1.29881
2.69279, 0.128228, -1.52577
2.82102, 0.128228, -1.71497
2.94925, 0.128228, -1.85141
3.07748, 0.128228, -1.9283
3.20571, 0.128228, -1.94734
3.33394, 0.128228, -1.9175
3.46216, 0.128228, -1.8531
3.59039, 0.128228, -1.77194
3.71862, 0.128228, -1.69347
3.84685, 0.128228, -1.63648
3.97508, 0.128228, -1.6154
4.1033, 0.128228, -1.63482
4.23153, 0.128228, -1.68302
4.35976, 0.128228, -1.72676
4.48799, 0.128228, -1.71103
4.61622, 0.128228, -1.56759
4.74445, 0.128228, -1.23428
4.87267, 0.128228, -0.682699
5.0009, 0.128228, 0.0538721
5.12913, 0.128228, 0.86662
5.25736, 0.128228, 1.58736
5.38559, 0.128228, 2.04451
5.51382, 0.128228, 2.15008
5.64204, 0.128228, 1.97846
5.77027, 0.128228, 1.76595
5.8985, 0.128228, 1.75771
6.02673, 0.128228, 1.92082
6.15496, 0.128228, 1.85125
6.28319, 0.128228, 1.93687
0, 0.256457, 1.90856
0.128228, 0.256457, 1.81116
0.256457, 0.256457, 1.71509
0.384685, 0.256457, 1.63353
0.512913, 0.256457, 1.47517
0.641141, 0.256457, 1.27013
0.76937, 0.256457, 1.07984
0.897598, 0.256457, 0.928329
1.02583, 0.256457, 0.800945
1.15405, 0.256457, 0.673493
1.28228, 0.256457, 0.535516
1.41051, 0.256457, 0.394138
1.53874, 0.256457, 0.263061
1.66697, 0.256457, 0.148382
1.7952, 0.256457, 0.0409238
1.92342, 0.256457, -0.0813121
2.05165, 0.256457, -0.242936
2.17988, 0.256457, -0.458944
2.30811, 0.256457, -0.726317
2.43634, 0.256457, -1.02297
2.56457, 0.256457, -1.31417
2.69279, 0.256457, -1.56362
2.82102, 0.256457, -1.7447
2.94925, 0.256457, -1.84792
3.07748, 0.256457, -1.88187
3.20571, 0.256457, -1.86801
3.33394, 0.256457, -1.8315
3.46216, 0.256457, -1.79202
3.59039, 0.256457, -1.75809
3.71862, 0.256457, -1.7272
3.84685, 0.256457, -1.69138
3.97508, 0.256457, -1.64549
4.1033, 0.256457, -1.5939
4.23153, 0.256457, -1.55136
4.35976, 0.256457, -1.53588
4.48799, 0.256457, -1.55511
4.61622, 0.256457, -1.59174
4.74445, 0.256457, -1.59578
4.87267, 0.256457, -1.49173
5.0009, 0.256457, -1.20353
5.12913, 0.256457, -0.691971
5.25736, 0.256457, 0.01075
5.38559, 0.256457, 0.79096
5.51382, 0.256457, 1.4862
5.64204, 0.256457, 1.95942
5.77027, 0.256457, 2.17853
5.8985, 0.256457, 2.23017
6.02673, 0.256457, 2.20647
6.15496, 0.256457, 2.05695
6.28319, 0.256457, 1.97675
0, 0.384685, 2.17358
0.128228, 0.384685, 2.17073
0.256457, 0.384685, 2.09795
0.384685, 0.384685, 1.96131
0.512913, 0.384685, 1.74871
0.641141, 0.384685, 1.5099
0.76937, 0.384685, 1.29153
0.897598, 0.384685, 1.10476
1.02583, 0.384685, 0.936133
1.15405, 0.384685, 0.771577
1.28228, 0.384685, 0.610236
1.41051, 0.384685, 0.462515
1.53874, 0.384685, 0.338555
1.66697, 0.384685, 0.236954
1.7952, 0.384685, 0.140785
1.92342, 0.384685, 0.022684
2.05165, 0.384685, -0.143945
2.17988, 0.384685, -0.373007
2.30811, 0.384685, -0.658245
2.43634, 0.384685, -0.973199
2.56457, 0.384685, -1.27852
2.69279, 0.384685, -1.53387
2.82102, 0.384685, -1.7102
2.94925, 0.384685, -1.79806
3.07748, 0.384685, -1.80943
3.20571, 0.384685, -1.77239
3.33394, 0.384685, -1.72086
3.46216, 0.384685, -1.68278
3.59039, 0.384685, -1.67112
3.71862, 0.384685, -1.68084
3.84685, 0.384685, -1.69306
3.97508, 0.384685, -1.68499
4.1033, 0.384685, -1.642
4.23153, 0.384685, -1.5668
4.35976, 0.384685, -1.48125
4.48799, 0.384685, -1.41844
4.61622, 0.384685, -1.40666
4.74445, 0.384685, -1.45043
4.87267, 0.384685, -1.51686
5.0009, 0.384685, -1.53602
5.12913, 0.384685, -1.41989
5.25736, 0.384685, -1.09778
5.38559, 0.384685, -0.556227
5.51382, 0.384685, 0.136387
5.64204, 0.384685, 0.841415
5.77027, 0.384685, 1.40715
5.8985, 0.384685, 1.7541
6.02673, 0.384685, 1.93295
6.15496, 0.384685, 2.07332
6.28319, 0.384685, 2.17863
0, 0.512913, 1.89356
0.128228, 0.512913, 2.08055
0.256457, 0.512913, 2.14003
0.384685, 0.512913, 2.05721
0.512913, 0.512913, 1.88137
0.641141, 0.512913, 1.68033
0.76937, 0.512913, 1.48943
0.897598, 0.512913, 1.30816
1.02583, 0.512913, 1.12339
1.15405, 0.512913, 0.930993
1.28228, 0.512913, 0.742211
1.41051, 0.512913, 0.57567
1.53874, 0.512913, 0.443781
1.66697, 0.512913, 0.342578
1.7952, 0.512913, 0.250268
1.92342, 0.512913, 0.134698
2.05165, 0.512913, -0.0340397
2.17988, 0.512913, -0.271263
2.30811, 0.512913, -0.570432
2.43634, 0.512913, -0.90349
2.56457, 0.512913, -1.22851
2.69279, 0.512913, -1.50192
2.82102, 0.512913, -1.69116
2.94925, 0.512913, -1.78377
3.07748, 0.512913, -1.79009
3.20571, 0.512913, -1.73898
3.33394, 0.512913, -1.66793
3.46216, 0.512913, -1.61096
3.59039, 0.512913, -1.58814
3.71862, 0.512913, -1.60015
3.84685, 0.512913, -1.62981
3.97508, 0.512913, -1.65012
4.1033, 0.512913, -1.63621
4.23153, 0.512913, -1.57689
4.35976, 0.512913, -1.48146
4.48799, 0.512913, -1.37828
4.61622, 0.512913, -1.30456
4.74445, 0.512913, -1.2899
4.87267, 0.512913, -1.33944
5.0009, 0.512913, -1.42384
5.12913, 0.512913, -1.48232
5.25736, 0.512913, -1.44105
5.38559, 0.512913, -1.24238
5.51382, 0.512913, -0.873425
5.64204, 0.512913, -0.378217
5.77027, 0.512913, 0.15936
5.8985, 0.512913, 0.661106
6.02673, 0.512913, 1.10336
6.15496, 0.512913, 1.51816
6.28319, 0.512913, 1.89414
0, 0.641141, 1.06345
0.128228, 0.641141, 1.38627
0.256457, 0.641141, 1.58941
0.384685, 0.641141, 1.651
0.512913, 0.641141, 1.61335
0.641141, 0.641141, 1.53732
0.76937, 0.641141, 1.44977
